Date,MSFT,KLM,ING,MOS
2014-04-03,36.25,0.02,11.68,43.81
2014-04-04,36.22,0.02,11.69,43.99
2014-04-07,35.08,0.02,11.48,43.45
2014-04-08,34.9,0.02,10.99,42.76
2014-04-09,35.06,0.02,11.06,42.69
2014-04-10,35.51,0.03,11.11,42.96
2014-04-11,34.24,0.03,10.73,42.34
2014-04-14,34.34,0.03,10.66,41.98
2014-04-15,34.54,0.03,10.64,42.31
2014-04-16,35.17,0.03,10.83,43.02
2014-04-17,35.13,0.03,11.03,43.0
2014-04-21,35.23,0.03,11.01,43.27
2014-04-22,35.08,0.03,11.12,43.36
2014-04-23,35.11,0.03,11.18,43.36
2014-04-24,34.89,0.03,11.01,43.42
2014-04-25,35.37,0.03,10.86,43.1
2014-04-28,35.24,0.03,10.86,43.89
2014-04-29,36.09,0.03,10.94,44.12
2014-04-30,35.47,0.03,11.13,44.22
2014-05-01,35.33,0.03,11.33,44.25
2014-05-02,35.39,0.04,11.24,44.12
2014-05-05,34.7,0.04,11.08,44.1
2014-05-06,34.5,0.04,11.15,43.16
2014-05-07,34.43,0.03,11.2,43.08
2014-05-08,34.54,0.03,11.27,42.92
2014-05-09,34.72,0.03,11.17,43.0
2014-05-12,34.89,0.03,11.17,42.97
2014-05-13,35.3,0.03,11.05,43.22
2014-05-14,35.63,0.03,10.91,43.74
2014-05-15,35.45,0.04,10.62,44.17
2014-05-16,35.08,0.04,10.3,43.64
2014-05-19,35.02,0.04,10.19,43.55
2014-05-20,35.08,0.04,10.37,43.66
2014-05-21,35.19,0.04,10.5,43.91
2014-05-22,35.62,0.04,10.68,43.97
2014-05-23,35.69,0.04,10.78,43.85
2014-05-27,35.6,0.04,11.0,43.88
2014-05-28,35.49,0.03,10.95,43.93
2014-06-05,35.89,0.03,11.43,43.47
2014-06-16,36.29,0.03,11.16,43.17
2014-06-17,36.51,0.03,11.12,44.11
2014-06-18,36.79,0.03,11.21,44.51
2014-06-19,36.76,0.02,11.55,44.87
2014-06-20,36.65,0.02,11.35,45.2
2014-06-23,36.9,0.02,11.15,45.06
2014-06-24,36.99,0.02,11.04,45.19
2014-06-25,36.87,0.02,11.09,44.68
2014-06-26,37.07,0.02,11.01,44.42
2014-06-27,36.79,0.02,11.09,44.23
2014-06-30,37.29,0.02,11.05,44.35
2014-07-01,37.01,0.02,11.25,44.03
2014-07-02,36.9,0.02,11.28,43.93
2014-07-03,37.06,0.02,11.44,43.69
2014-07-07,36.91,0.02,11.32,43.72
2014-07-08,37.02,0.02,11.04,43.21
2014-07-09,37.12,0.02,10.96,42.86
2014-07-10,36.58,0.02,10.65,42.16
2014-07-14,37.33,0.01,10.94,42.14
2014-07-15,37.43,0.01,10.81,42.49
2014-07-16,37.59,0.01,10.9,42.24
2014-07-17,40.19,0.01,10.64,42.42
2014-07-18,39.48,0.01,10.67,42.31
2014-07-21,39.4,0.01,10.54,42.4
2014-07-22,39.79,0.01,10.65,42.11
2014-07-23,40.19,0.01,10.77,42.14
2014-07-28,39.22,0.01,10.65,41.93
2014-07-29,38.82,0.01,10.78,42.24
2014-07-30,38.97,0.01,10.75,42.03
2014-07-31,38.36,0.01,10.35,41.58
2014-08-01,38.21,0.01,10.19,40.99
2014-08-04,37.99,0.01,10.31,41.06
2014-08-05,38.29,0.01,10.2,41.53
2014-08-06,37.79,0.01,10.26,41.5
2014-08-07,37.88,0.01,10.45,41.93
2014-08-08,38.22,0.01,10.22,41.1
2014-08-11,38.25,0.01,10.47,41.34
2014-08-12,38.06,0.01,10.45,41.35
2014-08-13,38.62,0.01,10.53,41.07
2014-08-14,38.97,0.01,10.56,40.66
2014-08-15,39.42,0.01,10.7,40.92
2014-08-18,39.74,0.01,10.63,41.49
2014-08-19,40.01,0.01,10.65,41.75
2014-08-20,40.34,0.01,10.52,41.84
2014-08-21,39.89,0.01,10.7,42.06
2014-08-22,40.35,0.01,10.77,42.23
2014-08-25,40.39,0.01,10.81,42.38
2014-08-26,40.31,0.01,10.9,42.33
2014-08-27,39.95,0.01,11.01,42.29
2014-08-28,39.81,0.01,10.87,42.42
2014-08-29,40.12,0.01,10.88,42.63
2014-09-11,41.58,0.01,11.18,41.01
2014-09-26,40.86,0.01,11.31,40.58
2014-10-15,38.26,0.0,10.48,36.88
2014-10-16,37.84,0.01,9.96,36.27
2014-10-17,38.44,0.01,10.63,36.81
2014-10-20,38.31,0.01,10.74,36.53
2014-10-21,39.47,0.01,11.05,37.66
2014-10-22,40.04,0.01,11.08,38.22
2014-10-23,39.7,0.01,11.16,38.58
2014-10-24,41.66,0.01,11.25,38.06
2014-10-27,40.67,0.01,11.04,38.45
2014-10-28,40.8,0.01,11.42,38.67
2014-10-29,41.32,0.01,11.25,38.59
2014-10-30,41.21,0.0,10.78,37.95
2014-10-31,41.76,0.0,11.21,39.46
2014-11-03,41.72,0.0,11.21,39.62
2014-11-04,42.08,0.0,11.12,39.2
2014-11-05,42.53,0.01,11.41,38.84
2014-11-06,42.58,0.01,11.41,39.11
2014-11-07,43.52,0.01,11.13,39.57
2014-11-10,43.28,0.01,11.1,39.42
2014-11-11,43.46,0.01,11.09,39.37
2014-11-12,43.2,0.01,10.84,40.09
2014-11-14,44.25,0.01,10.9,40.36
2014-11-18,43.99,0.01,11.23,40.68
2014-11-19,43.57,0.01,11.36,43.07
2014-11-20,42.98,0.01,11.12,42.03
2014-11-21,43.89,0.01,11.26,42.63
2014-11-24,42.97,0.01,11.35,41.12
2014-11-25,42.67,0.01,11.5,40.8
2014-12-01,42.87,0.01,11.34,40.83
2014-12-02,43.73,0.01,11.38,39.93
2014-12-04,43.32,0.01,11.2,40.91
2014-12-09,42.18,0.01,11.08,40.27
2014-12-22,42.78,0.01,10.46,41.49
2014-12-24,43.55,0.01,10.57,41.68
2014-12-30,42.47,0.01,10.43,41.35
2015-01-06,41.52,0.01,9.9,40.7
2015-01-26,42.08,0.01,10.11,42.99
2015-01-27,38.45,0.01,10.07,43.11
2015-01-28,38.27,0.01,9.95,43.97
2015-01-29,36.65,0.01,9.9,43.22
2015-01-30,37.2,0.01,9.96,42.9
2015-02-02,36.34,0.01,9.81,43.97
2015-02-03,37.27,0.01,10.28,44.2
2015-02-04,37.55,0.01,10.06,44.63
2015-02-05,37.8,0.01,10.06,44.68
2015-02-06,38.21,0.0,9.95,44.69
2015-02-09,37.82,0.01,9.73,45.13
2015-02-10,38.27,0.01,10.04,45.6
2015-02-11,38.19,0.0,10.4,45.88
2015-02-12,38.19,0.01,10.74,47.05
2015-02-13,38.84,0.01,11.05,46.81
2015-02-17,39.65,0.0,11.2,47.12
2015-02-18,39.34,0.0,11.29,47.1
2015-02-19,38.93,0.0,11.2,47.18
2015-02-20,39.23,0.0,11.15,47.58
2015-02-23,39.4,0.0,11.46,47.67
2015-02-24,39.81,0.0,11.57,47.89
2015-02-25,39.63,0.0,11.67,47.8
2015-02-26,39.67,0.0,11.69,48.04
2015-02-27,39.79,0.0,11.69,47.72
2015-03-02,39.38,0.0,11.79,47.74
2015-03-03,39.28,0.0,11.54,47.97
2015-03-04,38.78,0.0,11.51,47.49
2015-03-05,38.84,0.0,11.57,46.87
2015-03-06,38.77,0.0,11.54,45.13
2015-03-09,38.04,0.0,11.38,44.38
2015-03-10,38.19,0.0,11.14,44.13
2015-03-11,38.15,0.0,11.17,43.87
2015-03-12,37.27,0.0,11.27,43.45
2015-03-13,36.7,0.0,11.17,42.84
2015-03-16,37.39,0.0,11.38,42.29
2015-03-17,37.3,0.0,11.36,42.27
2015-03-18,37.36,0.0,11.23,42.52
2015-03-19,38.11,0.0,11.38,42.11
2015-03-20,38.38,0.0,11.63,42.04
2015-03-23,38.66,0.0,11.8,42.12
2015-03-24,38.57,0.0,12.0,42.38
2015-03-25,38.7,0.0,11.93,42.52
2015-03-26,37.17,0.0,11.54,42.08
2015-03-27,37.08,0.0,11.38,42.35
2015-03-30,37.06,0.0,11.61,41.85
2015-03-31,36.77,0.0,11.52,42.55
2015-04-01,36.61,0.0,11.65,41.78
2015-04-02,36.66,0.0,11.76,41.12
2015-04-06,36.37,0.0,11.85,41.32
2015-04-07,37.52,0.0,12.06,41.44
2015-04-08,37.38,0.0,11.98,41.55
2015-04-09,37.19,0.0,11.86,41.65
2015-04-10,37.54,0.0,11.81,41.64
2015-04-13,37.33,0.0,11.86,41.36
2015-04-14,37.69,0.0,11.76,41.38
2015-04-15,37.65,0.0,11.89,41.43
2015-04-16,37.83,0.0,11.78,41.5
2015-04-17,37.57,0.0,11.48,41.47
2015-04-20,37.63,0.01,11.59,41.02
2015-04-21,38.77,0.01,11.72,40.62
2015-04-22,38.47,0.01,11.7,40.33
2015-04-23,38.67,0.01,11.65,40.47
2015-04-24,41.17,0.01,11.97,40.56
2015-04-27,42.59,0.01,12.16,40.71
2015-04-28,43.08,0.01,12.17,40.19
2015-04-29,43.93,0.0,12.32,39.92
2015-04-30,43.91,0.0,12.11,39.86
2015-05-01,43.8,0.0,12.13,40.23
2015-05-04,43.61,0.0,12.32,40.62
2015-05-05,43.12,0.0,12.28,40.39
2015-05-06,42.89,0.0,12.26,40.1
2015-05-07,41.72,0.0,12.4,39.94
2015-05-08,42.88,0.0,12.47,40.6
2015-05-11,42.88,0.0,12.6,40.99
2015-05-12,42.24,0.0,12.71,40.43
2015-05-13,43.45,0.0,12.96,40.56
2015-05-14,43.31,0.0,13.1,41.13
2015-05-15,44.07,0.0,13.14,41.48
2015-05-18,43.26,0.0,13.02,42.15
2015-05-19,43.16,0.0,13.06,42.24
2015-05-20,43.01,0.0,13.18,42.12
2015-05-21,42.91,0.0,13.19,42.74
2015-05-22,42.93,0.0,13.17,42.87
2015-05-26,42.5,0.0,12.93,42.23
2015-05-27,42.49,0.01,12.87,42.0
2015-05-28,43.11,0.0,13.1,41.97
2015-05-29,43.04,0.0,13.12,42.06
2015-06-01,42.71,0.0,13.02,41.46
2015-06-02,42.59,0.0,13.18,40.96
2015-06-03,42.99,0.0,13.25,41.29
2015-06-04,42.46,0.0,13.27,40.98
2015-06-05,42.03,0.0,12.83,40.3
2015-06-08,42.02,0.0,12.9,40.21
2015-06-09,41.53,0.0,12.85,39.98
2015-06-10,41.56,0.0,13.04,40.18
2015-06-11,42.35,0.0,13.31,40.54
2015-06-12,41.95,0.01,13.02,40.63
2015-06-15,41.25,0.01,12.75,40.21
2015-06-16,41.16,0.01,12.79,40.44
2015-06-17,41.5,0.0,12.87,40.62
2015-06-18,41.95,0.01,12.95,40.84
2015-06-19,42.46,0.01,13.11,40.77
2015-06-22,42.05,0.0,13.68,40.83
2015-06-23,41.87,0.01,13.7,40.89
2015-06-24,41.45,0.01,13.58,41.25
2015-06-25,41.77,0.0,13.64,41.28
2015-06-26,41.43,0.0,13.76,42.24
2015-06-29,40.88,0.01,13.1,41.87
2015-06-30,40.58,0.01,13.39,41.92
2015-07-01,40.35,0.01,13.45,42.76
2015-07-02,40.37,0.01,13.26,42.39
2015-07-06,39.9,0.01,12.57,42.04
2015-07-07,40.24,0.01,12.32,42.05
2015-07-08,40.33,0.01,12.3,41.44
2015-07-09,40.61,0.01,12.81,41.4
2015-07-10,40.85,0.01,13.54,41.42
2015-07-13,40.82,0.01,13.67,41.28
2015-07-14,41.25,0.01,13.61,41.27
2015-07-15,41.46,0.0,13.58,41.55
2015-07-16,41.76,0.0,13.74,41.31
2015-07-17,42.25,0.0,13.65,40.89
2015-07-20,42.34,0.0,13.7,41.07
2015-07-21,42.45,0.0,13.62,40.92
2015-07-22,41.24,0.0,13.53,40.48
2015-07-23,41.08,0.0,13.7,40.18
2015-07-24,41.67,0.0,13.57,39.78
2015-07-27,41.69,0.0,13.52,38.61
2015-07-28,41.37,0.0,13.66,38.49
2015-07-29,41.2,0.0,13.46,38.94
2015-07-30,41.98,0.0,13.43,38.91
2015-07-31,42.92,0.0,13.59,39.11
2015-08-03,42.64,0.0,13.75,39.03
2015-08-04,42.43,0.0,13.65,38.98
2015-08-05,43.54,0.0,12.99,40.4
2015-08-06,43.3,0.0,13.08,40.68
2015-08-07,42.1,0.0,12.99,40.51
2015-08-10,42.61,0.0,13.08,40.54
2015-08-11,42.49,0.0,13.24,40.44
2015-08-12,41.92,0.0,12.9,39.56
2015-08-13,42.71,0.0,12.85,39.49
2015-08-14,42.23,0.0,12.71,39.51
2015-08-19,42.73,0.0,12.8,39.35
2015-08-25,38.89,0.01,12.36,35.67
2015-08-26,38.38,0.01,12.29,34.82
2015-08-27,39.49,0.01,12.5,35.9
2015-08-28,39.65,0.0,12.37,36.67
2015-08-31,39.79,0.0,12.29,37.1
2015-09-01,38.52,0.0,12.02,36.2
2015-09-02,38.7,0.0,12.15,36.27
2015-09-03,39.66,0.0,12.17,36.41
2015-09-04,39.11,0.0,11.68,36.34
2015-09-08,39.56,0.0,12.2,37.18
2015-09-09,40.39,0.0,12.41,36.95
2015-09-10,39.39,0.0,12.1,36.06
2015-09-11,39.41,0.0,12.08,35.68
2015-09-14,39.67,0.0,11.98,35.86
2015-09-15,39.46,0.0,12.07,35.51
2015-09-16,40.17,0.0,12.11,35.91
2015-09-17,40.46,0.0,12.16,35.93
2015-09-18,39.74,0.0,11.76,35.11
2015-09-22,39.63,0.0,11.4,32.24
2015-09-23,40.13,0.0,11.45,31.11
2015-09-24,39.69,0.0,11.27,29.06
2015-09-25,40.63,0.0,11.55,29.87
2015-09-28,40.04,0.0,11.21,29.23
2015-09-29,39.62,0.0,11.28,28.48
2015-09-30,40.09,0.0,11.5,28.7
2015-10-01,40.88,0.0,11.54,28.44
2015-10-02,40.44,0.0,11.44,27.27
2015-10-05,41.79,0.0,11.89,28.8
2015-10-06,42.32,0.0,11.95,29.33
2015-10-07,43.03,0.0,12.01,29.4
2015-10-08,42.53,0.0,11.74,30.49
2015-10-09,43.35,0.0,11.61,31.15
2015-10-12,42.92,0.0,11.5,31.06
2015-10-13,42.53,0.0,11.36,30.0
2015-10-14,42.62,0.0,11.57,30.59
2015-10-15,42.95,0.0,11.72,32.31
2015-10-16,42.95,0.0,11.92,32.11
2015-10-19,43.32,0.0,11.89,31.66
2015-10-20,43.34,0.0,11.82,31.14
2015-10-21,43.78,0.0,11.83,31.83
2015-10-22,43.42,0.0,11.78,31.68
2015-10-23,47.78,0.0,11.91,32.42
2015-10-26,47.99,0.0,12.06,32.58
2015-10-27,49.32,0.0,11.96,32.11
2015-10-28,48.91,0.0,11.88,31.38
2015-10-29,48.91,0.0,11.74,31.3
2015-11-02,48.28,0.0,11.94,30.98
2015-11-03,48.35,0.0,11.61,30.69
2015-11-04,49.5,0.0,11.99,33.41
2015-11-05,49.78,0.0,11.74,30.6
2015-11-06,49.41,0.0,11.8,29.89
2015-11-09,49.83,0.0,11.88,29.73
2015-11-10,49.39,0.0,11.74,29.84
2015-11-11,49.06,0.0,11.94,29.14
2015-11-12,48.86,0.0,11.66,28.78
2015-11-13,48.48,0.0,11.44,28.99
2015-11-16,48.49,0.0,11.29,29.51
2015-11-17,48.9,0.0,11.58,30.07
2015-11-18,48.74,0.0,11.48,29.01
2015-11-19,49.65,0.0,11.64,29.32
2015-11-20,49.89,0.0,11.45,29.69
2015-11-23,49.89,0.0,11.23,28.52
2015-11-24,49.59,0.0,11.08,28.28
2015-11-25,49.75,0.0,11.15,28.69
2015-11-27,49.48,0.0,11.36,28.79
2015-11-30,50.16,0.0,11.16,28.44
2015-12-01,50.04,0.0,11.17,29.07
2015-12-02,50.88,0.0,11.04,29.36
2015-12-03,51.03,0.0,11.14,28.56
2015-12-04,49.77,0.0,11.06,28.61
2015-12-07,51.31,0.0,11.14,28.35
2015-12-08,51.02,0.0,10.73,29.37
2015-12-09,50.92,0.0,10.93,27.9
2015-12-10,50.94,0.0,10.82,28.44
2015-12-11,50.32,0.0,10.69,27.56
2015-12-14,49.97,0.0,10.77,27.1
2015-12-15,51.19,0.0,10.89,26.62
2015-12-16,51.08,0.0,10.97,27.39
2015-12-17,51.83,0.0,11.08,27.72
2015-12-18,51.29,0.0,10.84,26.52
2015-12-21,50.47,0.0,10.82,26.5
2015-12-22,50.57,0.0,10.89,25.29
2015-12-23,51.23,0.0,11.05,26.73
2015-12-24,51.37,0.0,11.14,27.77
2015-12-28,50.9,0.0,11.14,27.32
2015-12-29,51.77,0.0,11.18,26.92
2015-12-30,51.93,0.0,11.17,26.68
2015-12-31,51.54,0.0,11.0,25.9
2016-01-04,49.96,0.0,10.68,25.21
2016-01-05,50.52,0.0,10.68,26.45
2016-01-06,49.96,0.0,10.4,25.69
2016-01-07,48.47,0.0,10.24,24.15
2016-01-08,48.16,0.0,10.34,23.53
2016-01-11,48.29,0.0,10.18,23.07
2016-01-12,48.52,0.0,10.21,22.43
2016-01-13,49.48,0.0,10.3,22.84
2016-01-14,47.82,0.0,10.0,22.22
2016-01-15,47.19,0.0,9.7,22.56
2016-01-19,47.35,0.0,9.65,23.77
2016-01-20,45.97,0.0,9.31,22.5
2016-01-21,46.9,0.0,9.19,22.25
2016-01-22,47.28,0.0,9.59,23.3
2016-01-25,47.77,0.0,9.35,21.43
2016-01-26,47.63,0.0,9.33,20.7
2016-01-27,47.83,0.0,9.33,21.05
2016-01-28,47.69,0.0,9.2,20.76
2016-01-29,50.33,0.0,9.28,21.63
2016-02-01,50.47,0.0,9.31,22.1
2016-02-02,49.82,0.0,8.96,21.81
2016-02-03,48.97,0.0,8.77,20.71
2016-02-04,47.92,0.0,9.61,22.15
2016-02-05,47.77,0.0,9.61,22.8
2016-02-08,45.57,0.0,9.06,22.61
2016-02-09,45.08,0.0,8.53,21.31
2016-02-10,45.88,0.0,8.94,22.33
2016-02-11,44.77,0.0,8.63,21.38
2016-02-12,46.21,0.0,8.7,22.78
2016-02-16,47.15,0.0,9.27,21.1
2016-02-17,47.69,0.0,9.45,21.96
2016-02-18,48.47,0.0,9.47,23.47
2016-02-19,48.14,0.0,9.15,23.62
2016-02-22,48.43,0.0,9.36,22.52
2016-02-23,48.48,0.0,9.4,23.13
2016-02-24,46.95,0.0,9.03,22.22
2016-02-25,47.92,0.0,9.26,23.05
2016-02-26,48.72,0.0,9.57,23.75
2016-02-29,47.56,0.0,9.55,24.55
2016-03-01,47.21,0.0,9.67,24.77
2016-03-02,48.55,0.0,9.97,24.95
2016-03-03,49.07,0.0,10.02,26.29
2016-03-04,48.54,0.0,10.17,26.62
2016-03-07,47.76,0.0,9.86,27.59
2016-03-08,47.06,0.0,10.04,28.0
2016-03-09,48.07,0.0,10.02,27.37
2016-03-10,49.03,0.0,10.37,28.15
2016-03-11,49.09,0.0,10.57,27.51
2016-03-14,48.82,0.0,10.59,26.67
2016-03-15,48.86,0.0,10.33,27.07
2016-03-16,49.51,0.0,10.15,26.19
2016-03-17,50.21,0.0,10.19,27.52
2016-03-18,50.87,0.0,10.38,28.04
2016-03-21,49.32,0.0,10.3,27.58
2016-03-22,49.66,0.0,10.08,27.52
2016-03-23,50.12,0.0,10.1,26.76
2016-03-24,49.87,0.0,9.79,25.88
2016-03-28,50.21,0.0,9.91,25.65
2016-03-29,49.7,0.0,9.8,25.78
2016-03-30,50.88,0.0,9.99,25.97
2016-03-31,50.9,0.0,9.82,26.26
2016-04-01,50.99,0.0,9.51,25.08
2016-04-04,51.34,0.0,9.7,24.6
2016-04-05,51.12,0.0,9.33,23.87
2016-04-06,50.35,0.0,9.38,23.7
2016-04-07,50.83,0.0,9.27,23.49
2016-04-08,50.64,0.0,9.38,23.42
2016-04-11,50.47,0.0,9.69,23.28
2016-04-12,50.36,0.0,9.54,23.3
2016-04-13,51.06,0.0,9.9,24.14
2016-04-14,51.15,0.0,10.14,24.26
2016-04-15,51.22,0.0,10.12,23.71
2016-04-18,51.4,0.01,10.07,24.21
2016-04-19,52.46,0.01,10.25,24.66
2016-04-20,52.14,0.01,10.27,26.58
2016-04-21,51.69,0.01,10.57,26.89
2016-04-22,48.08,0.01,10.4,26.86
2016-04-25,47.96,0.01,10.29,26.37
2016-04-26,48.41,0.01,10.42,26.43
2016-04-27,47.69,0.01,10.38,26.65
2016-04-28,46.89,0.01,10.51,26.09
2016-04-29,45.71,0.0,10.42,26.5
2016-05-02,46.31,0.01,10.3,26.36
2016-05-03,46.63,0.01,10.11,26.29
2016-05-04,46.17,0.01,9.9,25.24
2016-05-05,46.19,0.01,9.71,25.44
2016-05-06,46.24,0.01,9.71,24.17
2016-05-09,46.77,0.01,9.79,24.0
2016-05-10,46.62,0.01,10.04,23.34
2016-05-11,47.36,0.01,10.0,24.29
2016-05-12,47.43,0.01,10.04,24.88
2016-05-13,47.65,0.01,9.88,23.6
2016-05-16,47.06,0.01,9.72,23.34
2016-05-17,48.24,0.01,9.61,24.04
2016-05-18,47.09,0.01,9.57,24.2
2016-05-19,47.08,0.01,9.78,23.52
2016-05-20,47.09,0.01,9.83,24.04
2016-05-23,47.2,0.01,9.88,24.06
2016-05-24,47.29,0.01,10.13,24.72
2016-05-25,48.43,0.01,10.48,24.38
2016-05-26,48.44,0.01,10.67,24.88
2016-05-27,48.43,0.01,10.68,24.4
2016-05-31,48.75,0.01,10.64,24.01
2016-06-01,48.91,0.01,10.29,23.57
2016-06-02,49.1,0.01,10.39,23.84
2016-06-03,48.86,0.01,10.39,23.83
2016-06-06,48.49,0.01,10.32,25.31
2016-06-07,48.73,0.01,10.46,26.88
2016-06-08,48.52,0.01,10.37,27.62
2016-06-09,48.5,0.01,10.26,26.44
2016-06-10,47.62,0.01,9.84,25.65
2016-06-13,46.25,0.01,9.46,25.66
2016-06-14,46.55,0.01,9.37,25.31
2016-06-15,46.43,0.01,9.29,24.89
2016-06-16,46.19,0.01,9.06,24.57
2016-06-17,47.02,0.01,9.42,24.44
2016-06-20,47.24,0.02,9.95,25.52
2016-06-21,46.82,0.01,9.96,25.32
2016-06-22,47.65,0.02,10.09,25.63
2016-06-23,47.83,0.02,10.42,25.99
2016-06-24,46.46,0.02,8.69,25.39
2016-06-27,45.8,0.02,7.98,24.91
2016-06-28,45.63,0.02,8.3,23.82
2016-06-29,46.55,0.02,8.44,24.11
2016-06-30,47.31,0.01,8.51,24.24
2016-07-01,47.69,0.01,8.59,24.54
2016-07-05,47.41,0.02,8.27,24.73
2016-07-06,47.37,0.02,7.94,23.98
2016-07-07,47.96,0.01,8.04,23.97
2016-07-08,48.25,0.01,8.52,23.93
2016-07-11,48.97,0.01,8.67,24.23
2016-07-12,49.38,0.01,8.98,24.26
2016-07-13,49.96,0.01,8.95,24.65
2016-07-14,50.22,0.02,9.13,26.04
2016-07-15,50.32,0.02,9.2,26.68
2016-07-18,50.09,0.02,9.03,26.98
2016-07-19,50.1,0.02,9.0,27.15
2016-07-20,52.37,0.02,9.18,26.94
2016-07-21,52.22,0.02,9.32,27.36
2016-07-22,52.31,0.02,9.45,27.09
2016-07-25,52.67,0.02,9.2,26.62
2016-07-26,52.72,0.01,9.14,26.99
2016-07-27,52.8,0.01,9.23,27.74
2016-07-28,52.24,0.01,9.12,26.7
2016-07-29,52.48,0.01,9.36,25.95
2016-08-01,52.79,0.01,9.25,25.47
2016-08-02,53.03,0.01,8.91,24.9
2016-08-03,52.87,0.01,9.58,25.55
2016-08-04,52.98,0.01,9.65,25.55
2016-08-05,53.77,0.01,9.75,25.12
2016-08-08,54.16,0.01,9.92,25.89
2016-08-09,54.26,0.01,9.98,26.76
2016-08-10,54.25,0.03,10.05,26.69
2016-08-11,54.13,0.03,10.12,26.34
2016-08-12,54.13,0.03,10.17,26.5
2016-08-15,54.11,0.03,10.17,25.7
2016-08-16,54.07,0.03,10.09,26.87
2016-08-17,54.01,0.03,10.14,26.21
2016-08-18,53.89,0.03,10.27,26.26
2016-08-19,53.9,0.03,10.13,26.06
2016-08-22,54.06,0.02,10.17,26.27
2016-08-23,54.34,0.02,10.39,27.07
2016-08-24,54.25,0.02,10.52,27.54
2016-08-25,54.33,0.02,10.49,26.87
2016-08-26,54.7,0.02,10.52,27.03
2016-08-29,54.61,0.02,10.36,26.08
2016-08-30,54.42,0.02,10.59,26.35
2016-08-31,54.11,0.02,10.79,28.56
2016-09-01,53.51,0.02,10.95,28.28
2016-09-02,54.13,0.02,10.94,27.79
2016-09-06,54.23,0.02,11.0,27.86
2016-09-07,53.94,0.02,10.96,27.14
2016-09-08,54.09,0.02,10.9,27.24
2016-09-09,53.3,0.02,10.94,26.7
2016-09-12,52.56,0.02,10.59,25.78
2016-09-13,53.03,0.02,10.67,25.5
2016-09-14,52.93,0.01,10.45,25.3
2016-09-15,52.7,0.01,10.44,24.47
2016-09-16,54.09,0.01,10.34,24.5
2016-09-19,53.75,0.02,10.41,24.32
2016-09-20,53.83,0.02,10.35,24.19
2016-09-21,53.98,0.02,10.61,24.07
2016-09-22,54.36,0.02,10.89,24.23
2016-09-23,54.32,0.02,10.65,24.19
2016-09-26,53.57,0.02,10.47,23.55
2016-09-27,53.43,0.02,10.3,22.89
2016-09-28,54.33,0.02,10.59,22.9
2016-09-29,54.26,0.02,10.53,23.31
2016-09-30,54.03,0.02,10.34,23.22
2016-10-03,53.88,0.02,10.49,23.31
2016-10-04,53.75,0.02,10.48,23.65
2016-10-05,53.77,0.01,10.63,23.59
2016-10-06,54.19,0.01,10.91,23.84
2016-10-07,54.3,0.01,10.83,23.69
2016-10-10,54.35,0.01,10.78,23.61
2016-10-11,54.33,0.02,10.83,23.63
2016-10-12,53.6,0.01,10.75,23.6
2016-10-13,53.22,0.01,10.47,22.38
2016-10-14,53.61,0.02,10.75,22.27
2016-10-17,53.84,0.01,10.7,22.04
2016-10-18,54.0,0.01,10.85,21.99
2016-10-19,53.94,0.01,10.88,22.15
2016-10-20,53.97,0.01,11.02,22.55
2016-10-21,56.58,0.01,10.94,23.33
2016-10-24,56.26,0.01,11.24,23.22
2016-10-25,57.11,0.01,11.13,23.39
2016-10-26,57.08,0.01,11.08,23.32
2016-10-27,56.89,0.01,11.26,23.79
2016-10-28,56.32,0.01,11.26,22.83
2016-10-31,56.47,0.01,11.28,22.57
2016-11-01,56.29,0.01,11.33,22.8
2016-11-02,56.15,0.01,10.99,23.34
2016-11-03,55.87,0.01,11.32,23.39
2016-11-04,55.05,0.02,11.23,22.86
2016-11-07,56.11,0.01,11.55,23.67
2016-11-08,56.83,0.01,11.56,23.84
2016-11-09,56.31,0.01,11.97,24.67
2016-11-10,56.77,0.01,12.24,25.62
2016-11-11,54.65,0.01,11.98,26.71
2016-11-14,55.4,0.01,12.01,26.12
2016-11-15,55.12,0.01,12.1,26.77
2016-11-16,55.69,0.01,11.88,26.39
2016-11-17,57.08,0.01,11.77,25.92
2016-11-18,57.43,0.01,11.73,25.89
2016-11-21,57.17,0.01,11.68,27.12
2016-11-22,57.62,0.01,11.85,27.64
2016-11-23,57.65,0.01,11.54,26.02
2016-11-25,56.98,0.01,11.54,26.15
2016-11-28,57.02,0.01,11.44,26.09
2016-11-29,57.31,0.01,11.53,25.94
2016-11-30,57.51,0.01,11.63,26.34
2016-12-01,56.8,0.01,11.77,27.49
2016-12-02,55.83,0.01,11.5,27.92
2016-12-05,56.41,0.01,11.75,27.85
2016-12-06,57.1,0.01,12.27,27.92
2016-12-07,56.7,0.01,12.37,28.31
2016-12-08,57.92,0.01,12.48,29.25
2016-12-09,57.81,0.01,12.3,29.09
2016-12-12,58.42,0.01,12.47,30.21
2016-12-13,59.06,0.01,12.41,29.43
2016-12-14,59.53,0.01,12.32,28.42
2016-12-15,59.25,0.01,12.26,28.09
2016-12-16,59.48,0.01,12.24,28.5
2016-12-19,59.11,0.01,12.12,27.78
2016-12-20,60.18,0.01,12.15,26.86
2016-12-21,59.94,0.01,12.2,27.29
2016-12-22,60.32,0.01,12.33,27.57
2016-12-23,59.96,0.01,12.22,28.2
2016-12-27,59.73,0.01,12.21,28.02
